DailyAvgDr,DailyAvgPr,DailyAvgRe,DailyAvgHo,LongLat_X,LongLat_Y,FireEvent,Year,Month,Day
43.72,0,85.12,3.08,-122.8102,38.5038,0,2011,2,13
51.59,0.02,92.37,8.59,-122.8102,38.5038,0,2011,2,14
52.87,0.07,85.7,11.37,-122.8102,38.5038,0,2011,2,15
45.64,0.01,81.84,7.32,-122.8102,38.5038,0,2011,2,16
43.64,0.04,90.81,4.25,-122.8102,38.5038,0,2011,2,17
38.49,0.01,93.48,4.38,-122.8102,38.5038,0,2011,2,18
39.36,0,92.24,1.34,-122.8102,38.5038,0,2011,2,19
38.55,0,86.59,1.06,-122.8102,38.5038,0,2011,2,20
39.3,0,87.1,1.83,-122.8102,38.5038,0,2011,2,21
44.94,0,72.4,4.4,-122.8102,38.5038,0,2011,2,22
44.62,0,71.4,3.68,-122.8102,38.5038,0,2011,2,23
44.43,0.01,86.53,2.5,-122.8102,38.5038,0,2011,2,24
42.68,0.03,80.33,5.89,-122.8102,38.5038,0,2011,2,25
37.61,0,74.38,4.38,-122.8102,38.5038,0,2011,2,26
41.16,0,77.48,2.41,-122.8102,38.5038,0,2011,2,27
46.72,0,80.95,2.66,-122.8102,38.5038,0,2011,2,28
41.13,0,86.78,2.65,-122.8102,38.5038,0,2011,3,1
51.22,0.05,89.49,6.88,-122.8102,38.5038,0,2011,3,2
50.18,0,84.81,2.11,-122.8102,38.5038,0,2011,3,3
50.22,0,76.64,2.6,-122.8102,38.5038,0,2011,3,4
53.81,0.01,85.31,1.59,-122.8102,38.5038,0,2011,3,5
54.99,0.01,91.49,2.73,-122.8102,38.5038,0,2011,3,6
49.75,0,78.94,4.94,-122.8102,38.5038,0,2011,3,7
52.04,0,84.4,2.7,-122.8102,38.5038,0,2011,3,8
50.82,0,85.26,2.2,-122.8102,38.5038,0,2011,3,9
47.45,0,91.6,2.54,-122.8102,38.5038,0,2011,3,10
47.51,0,88.58,2.52,-122.8102,38.5038,0,2011,3,11
50.72,0,80.38,1.73,-122.8102,38.5038,0,2011,3,12
53.92,0.03,91.56,4.93,-122.8102,38.5038,0,2011,3,13
52.82,0,85.74,3.46,-122.8102,38.5038,0,2011,3,14
54.44,0.04,93.71,4.14,-122.8102,38.5038,0,2011,3,15
52.3,0,77.72,5.84,-122.8102,38.5038,0,2011,3,16
43.53,0,89.38,3.56,-122.8102,38.5038,0,2011,3,17
48.75,0.03,83.73,8.61,-122.8102,38.5038,0,2011,3,18
46.36,0.06,89.41,11.41,-122.8102,38.5038,0,2011,3,19
49.8,0.01,78.44,9.17,-122.8102,38.5038,0,2011,3,20
43.78,0,82.95,2.76,-122.8102,38.5038,0,2011,3,21
48.2,0.01,81,7.24,-122.8102,38.5038,0,2011,3,22
49.91,0.02,84.04,10.24,-122.8102,38.5038,0,2011,3,23
47.85,0.04,84.11,9.09,-122.8102,38.5038,0,2011,3,24
49.42,0.01,84,5.8,-122.8102,38.5038,0,2011,3,25
49.96,0.03,83.71,8.21,-122.8102,38.5038,0,2011,3,26
49.67,0,87.37,5.37,-122.8102,38.5038,0,2011,3,27
48.02,0,80.59,3.26,-122.8102,38.5038,0,2011,3,28
56.78,0,69.84,4.6,-122.8102,38.5038,0,2011,3,29
64.7,0,66.12,4.8,-122.8102,38.5038,0,2011,3,30
64.24,0,69.46,3.38,-122.8102,38.5038,0,2011,3,31
62.5,0,73.16,2.88,-122.8102,38.5038,0,2011,4,1
58.62,0,62.32,7.8,-122.8102,38.5038,0,2011,4,2
54.02,0,57.36,5.12,-122.8102,38.5038,0,2011,4,3
58.1,0,60.24,2.4,-122.8102,38.5038,0,2011,4,4
57.6,0,66.42,5.58,-122.8102,38.5038,0,2011,4,5
53.74,0,58.96,10.88,-122.8102,38.5038,0,2011,4,6
48.72,0,59.35,9.38,-122.8102,38.5038,0,2011,4,7
48.14,0,60.96,3.64,-122.8102,38.5038,0,2011,4,8
50.58,0,67.88,3.04,-122.8102,38.5038,0,2011,4,9
50.62,0,73.4,4.36,-122.8102,38.5038,0,2011,4,10
52.02,0,73.85,3.63,-122.8102,38.5038,0,2011,4,11
47.55,0,76.53,3.6,-122.8102,38.5038,0,2011,4,12
49.81,0,70.43,4.82,-122.8102,38.5038,0,2011,4,13
50.74,0,72.16,2.28,-122.8102,38.5038,0,2011,4,14
56.59,0,75.21,2.43,-122.8102,38.5038,0,2011,4,15
57.02,0,84.03,2.51,-122.8102,38.5038,0,2011,4,16
57.47,0,84.21,5.03,-122.8102,38.5038,0,2011,4,17
55.49,0,87.21,4.52,-122.8102,38.5038,0,2011,4,18
55.94,0,82.7,4.65,-122.8102,38.5038,0,2011,4,19
55.08,0.01,86.13,6.93,-122.8102,38.5038,0,2011,4,20
54.3,0,71.32,4.24,-122.8102,38.5038,0,2011,4,21
47.38,0,85.46,1.93,-122.8102,38.5038,0,2011,4,22
54.17,0,82.49,2.54,-122.8102,38.5038,0,2011,4,23
56.84,0,79.95,5.48,-122.8102,38.5038,0,2011,4,24
56.58,0.01,77.22,5.95,-122.8102,38.5038,0,2011,4,25
55.14,0,58.36,5.2,-122.8102,38.5038,0,2011,4,26
54.74,0,66.12,4.48,-122.8102,38.5038,0,2011,4,27
53.22,0,63.23,7.65,-122.8102,38.5038,0,2011,4,28
55.5,0,47.04,10.84,-122.8102,38.5038,0,2011,4,29
61.01,0,40.04,7.31,-122.8102,38.5038,0,2011,4,30
61.02,0,49.64,5.64,-122.8102,38.5038,0,2011,5,1
57.33,0,64.42,3.81,-122.8102,38.5038,0,2011,5,2
55.36,0,73.2,2.23,-122.8102,38.5038,0,2011,5,3
65.5,0,53.52,3.96,-122.8102,38.5038,0,2011,5,4
67.58,0,51.96,4.24,-122.8102,38.5038,0,2011,5,5
59.02,0,65.68,5.88,-122.8102,38.5038,0,2011,5,6
57.24,0,69,5.93,-122.8102,38.5038,0,2011,5,7
56.98,0,56.36,9.08,-122.8102,38.5038,0,2011,5,8
57.5,0,57.04,4.52,-122.8102,38.5038,0,2011,5,9
56.95,0,69.11,6.11,-122.8102,38.5038,0,2011,5,10
55.81,0,73.93,4.96,-122.8102,38.5038,0,2011,5,11
53.16,0,76.75,2.86,-122.8102,38.5038,0,2011,5,12
53.05,0,71.19,3.71,-122.8102,38.5038,0,2011,5,13
50.61,0,75,5.66,-122.8102,38.5038,0,2011,5,14
48.99,0.01,80.79,5.82,-122.8102,38.5038,0,2011,5,15
48.97,0.02,87.98,5.24,-122.8102,38.5038,0,2011,5,16
51.72,0.02,90.16,7.68,-122.8102,38.5038,0,2011,5,17
56.14,0,76.15,3.46,-122.8102,38.5038,0,2011,5,18
54.19,0,78.77,2.85,-122.8102,38.5038,0,2011,5,19
52.92,0,84.35,2.88,-122.8102,38.5038,0,2011,5,20
58.34,0,72.5,3.64,-122.8102,38.5038,0,2011,5,21
57.83,0,64.47,6.47,-122.8102,38.5038,0,2011,5,22
58.57,0,57.28,7.92,-122.8102,38.5038,0,2011,5,23
55.74,0,65.04,4.56,-122.8102,38.5038,0,2011,5,24
53.41,0.01,82.42,5.31,-122.8102,38.5038,0,2011,5,25
54.96,0,73.5,3.62,-122.8102,38.5038,0,2011,5,26
57.33,0,69.17,4.11,-122.8102,38.5038,0,2011,5,27
53.12,0,71,6.03,-122.8102,38.5038,0,2011,5,28
58.42,0,54.8,7.88,-122.8102,38.5038,0,2011,5,29
53.95,0,70.39,5.19,-122.8102,38.5038,0,2011,5,30
54.03,0.01,84.07,6.07,-122.8102,38.5038,0,2011,5,31
50.8,0,84.04,3.17,-122.8102,38.5038,0,2011,6,1
54.58,0,78.31,3.03,-122.8102,38.5038,0,2011,6,2
51.79,0,89.54,1.71,-122.8102,38.5038,0,2011,6,3
57.7,0.02,84.31,5.94,-122.8102,38.5038,0,2011,6,4
57.87,0,84.88,2.5,-122.8102,38.5038,0,2011,6,5
56.29,0,82.78,4.65,-122.8102,38.5038,0,2011,6,6
58.1,0,81.03,3.5,-122.8102,38.5038,0,2011,6,7
57.39,0,84.38,3.49,-122.8102,38.5038,0,2011,6,8
57.31,0,85.73,3.7,-122.8102,38.5038,0,2011,6,9
56.31,0,82.95,2.97,-122.8102,38.5038,0,2011,6,10
58.91,0,73.81,4.58,-122.8102,38.5038,0,2011,6,11
59.26,0,76.79,3.93,-122.8102,38.5038,0,2011,6,12
65.66,0,70.04,3.64,-122.8102,38.5038,0,2011,6,13
67.26,0,67.04,3.36,-122.8102,38.5038,0,2011,6,14
69.38,0,61.16,3.56,-122.8102,38.5038,0,2011,6,15
64.14,0,61.04,4.32,-122.8102,38.5038,0,2011,6,16
60.06,0,71.12,4.6,-122.8102,38.5038,0,2011,6,17
58.56,0,77.25,4.14,-122.8102,38.5038,0,2011,6,18
73.7,0,53.12,5.24,-122.8102,38.5038,0,2011,6,19
75.98,0,51,4.8,-122.8102,38.5038,0,2011,6,20
72.78,0,60.28,4.32,-122.8102,38.5038,0,2011,6,21
64.94,0,69.84,5.16,-122.8102,38.5038,0,2011,6,22
63.7,0,66.68,3.92,-122.8102,38.5038,0,2011,6,23
61.86,0,66.8,4.08,-122.8102,38.5038,0,2011,6,24
60.22,0,71.62,3.69,-122.8102,38.5038,0,2011,6,25
60.39,0,73.03,3.6,-122.8102,38.5038,0,2011,6,26
60.79,0,74.19,6.12,-122.8102,38.5038,0,2011,6,27
55.9,0.02,91.98,3.72,-122.8102,38.5038,0,2011,6,28
60.19,0,77.5,3.3,-122.8102,38.5038,0,2011,6,29
64.78,0,71.62,3.23,-122.8102,38.5038,0,2011,6,30
68.74,0,66.04,4,-122.8102,38.5038,0,2011,7,1
68.3,0,65.84,3.92,-122.8102,38.5038,0,2011,7,2
76.02,0,53.6,4.32,-122.8102,38.5038,0,2011,7,3
70.9,0,58.88,3.56,-122.8102,38.5038,0,2011,7,4
71.58,0,57.4,4.64,-122.8102,38.5038,0,2011,7,5
66.9,0,62.36,5.6,-122.8102,38.5038,0,2011,7,6
59.79,0,78.11,3.75,-122.8102,38.5038,0,2011,7,7
64.54,0,69.88,5.08,-122.8102,38.5038,0,2011,7,8
58.49,0,78.32,3.79,-122.8102,38.5038,0,2011,7,9
59.02,0,77.06,3.11,-122.8102,38.5038,0,2011,7,10
58.89,0,77.94,6.97,-122.8102,38.5038,0,2011,7,11
61.85,0,76,5.07,-122.8102,38.5038,0,2011,7,12
62.3,0,75.78,6.28,-122.8102,38.5038,0,2011,7,13
60.41,0,72.12,5.12,-122.8102,38.5038,0,2011,7,14
59.49,0,76,4.96,-122.8102,38.5038,0,2011,7,15
62.09,0,76.69,5.07,-122.8102,38.5038,0,2011,7,16
62.21,0,70,5.44,-122.8102,38.5038,0,2011,7,17
62.98,0,74.24,4.48,-122.8102,38.5038,0,2011,7,18
63.62,0,78.68,2.82,-122.8102,38.5038,0,2011,7,19
70.22,0,62.8,4.16,-122.8102,38.5038,0,2011,7,20
65.58,0,68.56,4.44,-122.8102,38.5038,0,2011,7,21
60.25,0,80.56,5.41,-122.8102,38.5038,0,2011,7,22
60.31,0,79.48,4.68,-122.8102,38.5038,0,2011,7,23
60.74,0,76.31,4.88,-122.8102,38.5038,0,2011,7,24
63.25,0,75.21,4.32,-122.8102,38.5038,0,2011,7,25
63.4,0,72.24,3.59,-122.8102,38.5038,0,2011,7,26
63.24,0,74.19,5.15,-122.8102,38.5038,0,2011,7,27
59.32,0,81.88,4.64,-122.8102,38.5038,0,2011,7,28
61.02,0,77.6,5.49,-122.8102,38.5038,0,2011,7,29
61.34,0,78.19,5.52,-122.8102,38.5038,0,2011,7,30
60.4,0,79.42,4.48,-122.8102,38.5038,0,2011,7,31
60.15,0,79.65,4.94,-122.8102,38.5038,0,2011,8,1
58.61,0,82.3,3.8,-122.8102,38.5038,0,2011,8,2
59.69,0,84.77,3.72,-122.8102,38.5038,0,2011,8,3
61.02,0,80.44,5.49,-122.8102,38.5038,0,2011,8,4
61.2,0,80.97,4.08,-122.8102,38.5038,0,2011,8,5
59.81,0,82.24,4.91,-122.8102,38.5038,0,2011,8,6
60.25,0,80.07,5.03,-122.8102,38.5038,0,2011,8,7
59.53,0,82.93,3.16,-122.8102,38.5038,0,2011,8,8
59.03,0,80.37,2.86,-122.8102,38.5038,0,2011,8,9
60.13,0,76.93,4.22,-122.8102,38.5038,0,2011,8,10
58.99,0,82.72,3.13,-122.8102,38.5038,0,2011,8,11
58.68,0,79.83,2.92,-122.8102,38.5038,0,2011,8,12
63.41,0,68.5,3.36,-122.8102,38.5038,0,2011,8,13
64.33,0,64.88,4.46,-122.8102,38.5038,0,2011,8,14
64.58,0,65.68,3.96,-122.8102,38.5038,0,2011,8,15
63.21,0,72.78,5,-122.8102,38.5038,0,2011,8,16
58.62,0,85.54,3.91,-122.8102,38.5038,0,2011,8,17
59.31,0,79.94,3.84,-122.8102,38.5038,0,2011,8,18
57.93,0,81.56,3.71,-122.8102,38.5038,0,2011,8,19
57.45,0,82.31,3.89,-122.8102,38.5038,0,2011,8,20
60.3,0,79.38,4.14,-122.8102,38.5038,0,2011,8,21
62.63,0,77.32,2.58,-122.8102,38.5038,0,2011,8,22
69.66,0,62.56,2.84,-122.8102,38.5038,0,2011,8,23
65.83,0,69.42,4.5,-122.8102,38.5038,0,2011,8,24
62.22,0,81.51,3.49,-122.8102,38.5038,0,2011,8,25
59.15,0,86.46,3,-122.8102,38.5038,0,2011,8,26
57.97,0,85.25,2.95,-122.8102,38.5038,0,2011,8,27
58.53,0,84.38,3.44,-122.8102,38.5038,0,2011,8,28
60.56,0,78.18,3.18,-122.8102,38.5038,0,2011,8,29
55.59,0,84.83,2.29,-122.8102,38.5038,0,2011,8,30
56.46,0,86.29,2.79,-122.8102,38.5038,0,2011,8,31
59.26,0,79.3,2.64,-122.8102,38.5038,0,2011,9,1
61.67,0,73.56,3.74,-122.8102,38.5038,0,2011,9,2
56.37,0,88.8,3.3,-122.8102,38.5038,0,2011,9,3
59.36,0,80.38,3.5,-122.8102,38.5038,0,2011,9,4
58.23,0,82.68,3.78,-122.8102,38.5038,0,2011,9,5
59.32,0,79.84,2.55,-122.8102,38.5038,0,2011,9,6
61.95,0,69.52,3.24,-122.8102,38.5038,0,2011,9,7
55.35,0,84.89,2.95,-122.8102,38.5038,0,2011,9,8
59.39,0,81.72,2.58,-122.8102,38.5038,0,2011,9,9
61.17,0,77.74,4.26,-122.8102,38.5038,0,2011,9,10
61.22,0,83.62,2.5,-122.8102,38.5038,0,2011,9,11
64.2,0,75.5,2.89,-122.8102,38.5038,0,2011,9,12
61.99,0,82.05,2.3,-122.8102,38.5038,0,2011,9,13
59.64,0,82.32,3.68,-122.8102,38.5038,0,2011,9,14
57.09,0,83.71,2.02,-122.8102,38.5038,0,2011,9,15
61.5,0,70.96,3.36,-122.8102,38.5038,0,2011,9,16
61.7,0,68.08,2.24,-122.8102,38.5038,0,2011,9,17
67.34,0,56.36,2.28,-122.8102,38.5038,0,2011,9,18
70.7,0,53.88,2.32,-122.8102,38.5038,0,2011,9,19
68.09,0,60.48,2.24,-122.8102,38.5038,0,2011,9,20
63.32,0,71.03,3,-122.8102,38.5038,0,2011,9,21
60.95,0,78.54,1.69,-122.8102,38.5038,0,2011,9,22
66.01,0,66.72,3.4,-122.8102,38.5038,0,2011,9,23
59.87,0,81.03,5.55,-122.8102,38.5038,0,2011,9,24
61.22,0,80.35,2.58,-122.8102,38.5038,0,2011,9,25
60.46,0,74.78,1.66,-122.8102,38.5038,0,2011,9,26
67.78,0,59.48,1.64,-122.8102,38.5038,0,2011,9,27
72.58,0,57.12,1.76,-122.8102,38.5038,0,2011,9,28
64.02,0,76,5.07,-122.8102,38.5038,0,2011,9,29
61.98,0,82.55,2.32,-122.8102,38.5038,0,2011,9,30
62.54,0,81.08,3.28,-122.8102,38.5038,0,2011,10,1
61.39,0,78.1,3.2,-122.8102,38.5038,0,2011,10,2
55.48,0.01,93,2.61,-122.8102,38.5038,0,2011,10,3
58.11,0.01,89.05,5.38,-122.8102,38.5038,0,2011,10,4
55.21,0.03,81.15,4.89,-122.8102,38.5038,0,2011,10,5
54.86,0,79.16,3.55,-122.8102,38.5038,0,2011,10,6
53.05,0,77.56,1.94,-122.8102,38.5038,0,2011,10,7
56.92,0,82.97,1.97,-122.8102,38.5038,0,2011,10,8
56.07,0,86.36,1.18,-122.8102,38.5038,0,2011,10,9
62.51,0,91.59,4.7,-122.8102,38.5038,0,2011,10,10
62.54,0,89.13,2.25,-122.8102,38.5038,0,2011,10,11
63.84,0,74.3,1.37,-122.8102,38.5038,0,2011,10,12
66.46,0,67.88,1.12,-122.8102,38.5038,0,2011,10,13
67.42,0,68.36,2.08,-122.8102,38.5038,0,2011,10,14
61.45,0,80.5,3.29,-122.8102,38.5038,0,2011,10,15
62.06,0,81.57,1.5,-122.8102,38.5038,0,2011,10,16
57.92,0,89.4,1.57,-122.8102,38.5038,0,2011,10,17
58.67,0,89.16,2.95,-122.8102,38.5038,0,2011,10,18
60.68,0,79.18,2.67,-122.8102,38.5038,0,2011,10,19
52.82,0,92.61,0.74,-122.8102,38.5038,0,2011,10,20
55.93,0,84.8,0.49,-122.8102,38.5038,0,2011,10,21
55.77,0,82.04,1.27,-122.8102,38.5038,0,2011,10,22
61.99,0,73.26,2.41,-122.8102,38.5038,0,2011,10,23
54.9,0,87.11,2.69,-122.8102,38.5038,0,2011,10,24
51.5,0,91.59,1.73,-122.8102,38.5038,0,2011,10,25
48.67,0,78.64,2.48,-122.8102,38.5038,0,2011,10,26
53.3,0,64.2,1.6,-122.8102,38.5038,0,2011,10,27
54.34,0,63.16,1.48,-122.8102,38.5038,0,2011,10,28
56.18,0,64.64,1.04,-122.8102,38.5038,0,2011,10,29
58.22,0,71,1.92,-122.8102,38.5038,0,2011,10,30
58.69,0,76.18,2.11,-122.8102,38.5038,0,2011,10,31
62.22,0,38.12,10.44,-122.8102,38.5038,0,2011,11,1
55.46,0,42.8,2.08,-122.8102,38.5038,0,2011,11,2
43.44,0,80.9,2.61,-122.8102,38.5038,0,2011,11,3
40.12,0,83.66,1.55,-122.8102,38.5038,0,2011,11,4
46.68,0.02,87.82,3.79,-122.8102,38.5038,0,2011,11,5
44.49,0,91.42,1.08,-122.8102,38.5038,0,2011,11,6
40.77,0,89.42,1.27,-122.8102,38.5038,0,2011,11,7
39.66,0,87.98,1.07,-122.8102,38.5038,0,2011,11,8
40.79,0,85.41,1.41,-122.8102,38.5038,0,2011,11,9
43.56,0,79.03,2.06,-122.8102,38.5038,0,2011,11,10
47.95,0.01,88.29,2.75,-122.8102,38.5038,0,2011,11,11
53.54,0,86.48,1.86,-122.8102,38.5038,0,2011,11,12
50.04,0,84.88,2.42,-122.8102,38.5038,0,2011,11,13
49.13,0,86.63,0.86,-122.8102,38.5038,0,2011,11,14
46.14,0,82.77,2.04,-122.8102,38.5038,0,2011,11,15
47.06,0,87.11,1.11,-122.8102,38.5038,0,2011,11,16
47.67,0,91.56,1.78,-122.8102,38.5038,0,2011,11,17
49.32,0,83.67,4.93,-122.8102,38.5038,0,2011,11,18
38.58,0.01,90.23,3,-122.8102,38.5038,0,2011,11,19
48.54,0.01,85.42,5.84,-122.8102,38.5038,0,2011,11,20
47.49,0,85.59,1.66,-122.8102,38.5038,0,2011,11,21
50.73,0,81.78,2.15,-122.8102,38.5038,0,2011,11,22
53.55,0.01,78.7,6.6,-122.8102,38.5038,0,2011,11,23
52.29,0.02,90.59,2.14,-122.8102,38.5038,0,2011,11,24
48.97,0,91.1,1.16,-122.8102,38.5038,0,2011,11,25
47.17,0,93.25,0.83,-122.8102,38.5038,0,2011,11,26
47.61,0,93.62,0.38,-122.8102,38.5038,0,2011,11,27
46.38,0,92.18,0.57,-122.8102,38.5038,0,2011,11,28
45.87,0,92.84,0.75,-122.8102,38.5038,0,2011,11,29
52.61,0,59.68,9.04,-122.8102,38.5038,0,2011,11,30
60.05,0,27.96,10.56,-122.8102,38.5038,0,2011,12,1
62.78,0,29.8,10.12,-122.8102,38.5038,0,2011,12,2
57.98,0,19.76,12.84,-122.8102,38.5038,0,2011,12,3
44.24,0,75.31,1.78,-122.8102,38.5038,0,2011,12,4
50.87,0,45.89,7.26,-122.8102,38.5038,0,2011,12,5
42.18,0,67.96,1.28,-122.8102,38.5038,0,2011,12,6
41.45,0,79.54,2.5,-122.8102,38.5038,0,2011,12,7
39.54,0,86.58,0.97,-122.8102,38.5038,0,2011,12,8
37.03,0,88.1,0.65,-122.8102,38.5038,0,2011,12,9
35.42,0,90.27,1.32,-122.8102,38.5038,0,2011,12,10
43.89,0,86.15,2.98,-122.8102,38.5038,0,2011,12,11
45.31,0,81.11,3.07,-122.8102,38.5038,0,2011,12,12
35.09,0,91.51,1.19,-122.8102,38.5038,0,2011,12,13
36.64,0,92.12,2.04,-122.8102,38.5038,0,2011,12,14
45.28,0.01,87.54,4.2,-122.8102,38.5038,0,2011,12,15
38.58,0,83.25,1.29,-122.8102,38.5038,0,2011,12,16
40.88,0,85.94,1.03,-122.8102,38.5038,0,2011,12,17
37.51,0,94.02,1.91,-122.8102,38.5038,0,2011,12,18
46.83,0,75.94,4.31,-122.8102,38.5038,0,2011,12,19
42.1,0,76.52,1.32,-122.8102,38.5038,0,2011,12,20
39.93,0,79.05,2.1,-122.8102,38.5038,0,2011,12,21
50.66,0,30.36,6.68,-122.8102,38.5038,0,2011,12,22
39.42,0,65.6,0.96,-122.8102,38.5038,0,2011,12,23
39.42,0,72.32,1.16,-122.8102,38.5038,0,2011,12,24
38.57,0,79.86,0.52,-122.8102,38.5038,0,2011,12,25
36.07,0,91.39,1.06,-122.8102,38.5038,0,2011,12,26
39.87,0,90.12,2.2,-122.8102,38.5038,0,2011,12,27
50.81,0,86.77,0.69,-122.8102,38.5038,0,2011,12,28
51.42,0,96.37,0.71,-122.8102,38.5038,0,2011,12,29
48.35,0,93.09,2.87,-122.8102,38.5038,0,2011,12,30
38.78,0,85.44,2.15,-122.8102,38.5038,0,2011,12,31
37.21,0,88.25,1.2,-122.8102,38.5038,0,2012,1,1
43.31,0,93.3,1.05,-122.8102,38.5038,0,2012,1,2
46.85,0,90.45,0.73,-122.8102,38.5038,0,2012,1,3
47.91,0,79,1.3,-122.8102,38.5038,0,2012,1,4
41.67,0,86.43,0.96,-122.8102,38.5038,0,2012,1,5
37.13,0,88.52,0.76,-122.8102,38.5038,0,2012,1,6
42.17,0,75.61,4.2,-122.8102,38.5038,0,2012,1,7
48.46,0,55.28,2.4,-122.8102,38.5038,0,2012,1,8
42.09,0,76.38,1.17,-122.8102,38.5038,0,2012,1,9
40.19,0,81.97,0.76,-122.8102,38.5038,0,2012,1,10
44.17,0,73.63,1.74,-122.8102,38.5038,0,2012,1,11
39.07,0,79.41,0.62,-122.8102,38.5038,0,2012,1,12
43.78,0,70.6,0.8,-122.8102,38.5038,0,2012,1,13
43.86,0,70.4,1.32,-122.8102,38.5038,0,2012,1,14
41.05,0,76.03,6.42,-122.8102,38.5038,0,2012,1,15
40.5,0,52.48,6,-122.8102,38.5038,0,2012,1,16
37.14,0,74.44,1,-122.8102,38.5038,0,2012,1,17
41.5,0,86.36,1.34,-122.8102,38.5038,0,2012,1,18
46.54,0.02,94.31,2.51,-122.8102,38.5038,0,2012,1,19
52.35,0.08,94.8,5.86,-122.8102,38.5038,0,2012,1,20
50.14,0.01,78.32,7.26,-122.8102,38.5038,0,2012,1,21
46.4,0.05,92.51,6.71,-122.8102,38.5038,0,2012,1,22
49.92,0.05,88.58,4.88,-122.8102,38.5038,0,2012,1,23
45.56,0,87.98,1.11,-122.8102,38.5038,0,2012,1,24
55.18,0,83.3,1.53,-122.8102,38.5038,0,2012,1,25
54.53,0,91.67,2.26,-122.8102,38.5038,0,2012,1,26
49.25,0,77.8,3.17,-122.8102,38.5038,0,2012,1,27
41.32,0,78.67,1.17,-122.8102,38.5038,0,2012,1,28
43.58,0,81.21,0.59,-122.8102,38.5038,0,2012,1,29
49.7,0,84.48,2.9,-122.8102,38.5038,0,2012,1,30
46.15,0,89.96,3.08,-122.8102,38.5038,0,2012,1,31
49.24,0,86.2,2.11,-122.8102,38.5038,0,2012,2,1
50.09,0,75.5,4.27,-122.8102,38.5038,0,2012,2,2
43.36,0,81.89,1.83,-122.8102,38.5038,0,2012,2,3
47.26,0,71.2,2.56,-122.8102,38.5038,0,2012,2,4
47.74,0,73.16,1.68,-122.8102,38.5038,0,2012,2,5
50.45,0,69.81,3.31,-122.8102,38.5038,0,2012,2,6
51.13,0.02,91,2.19,-122.8102,38.5038,0,2012,2,7
47.89,0,89.47,2.32,-122.8102,38.5038,0,2012,2,8
49.8,0,82.35,2.97,-122.8102,38.5038,0,2012,2,9
50.47,0,92.36,1.87,-122.8102,38.5038,0,2012,2,10
49.71,0,89.46,1.46,-122.8102,38.5038,0,2012,2,11
45.51,0.01,89.72,1.57,-122.8102,38.5038,0,2012,2,12
46.01,0,83.09,4.35,-122.8102,38.5038,0,2012,2,13
46.37,0,73.14,3.66,-122.8102,38.5038,0,2012,2,14
49.38,0,51.4,8.48,-122.8102,38.5038,0,2012,2,15
51.02,0,59.27,5.15,-122.8102,38.5038,0,2012,2,16
47.35,0,85.24,2.42,-122.8102,38.5038,0,2012,2,17
45.99,0,81,3.95,-122.8102,38.5038,0,2012,2,18
46.42,0,65.24,4.32,-122.8102,38.5038,0,2012,2,19
48.42,0,85,1.36,-122.8102,38.5038,0,2012,2,20
50.22,0,87.97,0.74,-122.8102,38.5038,0,2012,2,21
57.69,0,69.12,7.41,-122.8102,38.5038,0,2012,2,22
61.52,0,47.62,8.38,-122.8102,38.5038,0,2012,2,23
56.42,0,56.56,6.68,-122.8102,38.5038,0,2012,2,24
50.52,0,52.27,14.58,-122.8102,38.5038,0,2012,2,25
43.62,0,64.64,3.84,-122.8102,38.5038,0,2012,2,26
42.14,0,68,3.4,-122.8102,38.5038,0,2012,2,27
44.37,0.01,78.06,8.32,-122.8102,38.5038,0,2012,2,28
48.63,0.03,81.83,8.31,-122.8102,38.5038,0,2012,2,29
48.36,0.01,79.78,6.27,-122.8102,38.5038,0,2012,3,1
49.98,0,59.08,4.88,-122.8102,38.5038,0,2012,3,2
49.95,0,70.19,2.74,-122.8102,38.5038,0,2012,3,3
52.52,0,72.18,2,-122.8102,38.5038,0,2012,3,4
45.19,0,85.28,2.45,-122.8102,38.5038,0,2012,3,5
48.74,0,57.24,12.76,-122.8102,38.5038,0,2012,3,6
48.98,0,51.04,5.44,-122.8102,38.5038,0,2012,3,7
50.14,0,60,2.44,-122.8102,38.5038,0,2012,3,8
49.98,0,61.28,2.96,-122.8102,38.5038,0,2012,3,9
47.09,0,79.97,3.41,-122.8102,38.5038,0,2012,3,10
49.62,0,80.1,4.95,-122.8102,38.5038,0,2012,3,11
47.23,0,79.85,5.5,-122.8102,38.5038,0,2012,3,12
53.18,0.06,92.05,10.07,-122.8102,38.5038,0,2012,3,13
54.58,0.01,94.43,5.87,-122.8102,38.5038,0,2012,3,14
55.32,0,90.53,4.63,-122.8102,38.5038,0,2012,3,15
53.19,0.03,91.9,6.88,-122.8102,38.5038,0,2012,3,16
43.06,0,82.54,5.67,-122.8102,38.5038,0,2012,3,17
46.8,0,59.81,10.12,-122.8102,38.5038,0,2012,3,18
46.22,0,63,2.48,-122.8102,38.5038,0,2012,3,19
53.18,0,70.84,1.09,-122.8102,38.5038,0,2012,3,20
56.55,0,80.89,3.47,-122.8102,38.5038,0,2012,3,21
51.43,0,75.47,5.75,-122.8102,38.5038,0,2012,3,22
47.66,0,68.36,4.72,-122.8102,38.5038,0,2012,3,23
45.35,0.03,84.25,4.22,-122.8102,38.5038,0,2012,3,24
47.11,0,79.03,2.74,-122.8102,38.5038,0,2012,3,25
43.34,0,81.84,4.19,-122.8102,38.5038,0,2012,3,26
